File,Block,Trial_Block,Trial_Total,Subj,Order,Perturb_Var,Perturb_Dir,Cursor_Error,Target_Deg,EE_Baseline_mean,EE_Baseline_corrected,Target,Trial_Target,Endpoint_X,Endpoint_Y,Endpoint_Error,Appl_Perturb,Endpoint_Error_Mean,MT,RT,Max_Vel
San_Pilot_S01_3Baseline_SubjData,Baseline,84,420,1,Gen_first,12° Variance,CCW,5.2245,180,-6.7035,1.479,7,12,0.0054641,0.14024,-5.2245,0,-2.5288,0,1.285,0.19962
San_Pilot_S01_3Baseline_SubjData,Baseline,85,421,1,Gen_first,12° Variance,CCW,10.774,-150,-5.9308,-4.8432,8,1,-0.01987,0.14302,-10.774,0,-5.5708,0.36,0.005,0.4233
San_Pilot_S01_3Baseline_SubjData,Baseline,86,422,1,Gen_first,12° Variance,CCW,9.1637,-150,-5.9308,-3.2329,8,2,-0.021424,0.14371,-9.1637,0,-5.5708,0.325,0.21,0.47142
San_Pilot_S01_3Baseline_SubjData,Baseline,87,423,1,Gen_first,12° Variance,CCW,4.7501,-150,-5.9308,1.1807,8,3,-0.025952,0.14497,-4.7501,0,-5.5708,0.345,0.01,0.41842
San_Pilot_S01_3Baseline_SubjData,Baseline,88,424,1,Gen_first,12° Variance,CCW,3.712,-150,-5.9308,2.2188,8,4,-0.027106,0.14513,-3.712,0,-5.5708,0.39,0.005,0.40788
San_Pilot_S01_3Baseline_SubjData,Baseline,89,425,1,Gen_first,12° Variance,CCW,7.7481,-150,-5.9308,-1.8173,8,5,-0.022742,0.14442,-7.7481,0,-5.5708,0.355,0.23,0.44891
San_Pilot_S01_3Baseline_SubjData,Baseline,90,426,1,Gen_first,12° Variance,CCW,,-150,-5.9308,,8,6,,,,0,-5.5708,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,91,427,1,Gen_first,12° Variance,CCW,-1.7203,-150,-5.9308,7.6511,8,7,-0.031781,0.14858,1.7203,0,-5.5708,0.545,0.005,0.32309
San_Pilot_S01_3Baseline_SubjData,Baseline,92,428,1,Gen_first,12° Variance,CCW,2.5943,-150,-5.9308,3.3365,8,8,-0.02808,0.14584,-2.5943,0,-5.5708,0.505,0.025,0.35271
San_Pilot_S01_3Baseline_SubjData,Baseline,93,429,1,Gen_first,12° Variance,CCW,3.9333,-150,-5.9308,1.9975,8,9,-0.026435,0.14596,-3.9333,0,-5.5708,0.355,0.045,0.39506
San_Pilot_S01_3Baseline_SubjData,Baseline,94,430,1,Gen_first,12° Variance,CCW,4.832,-150,-5.9308,1.0988,8,10,-0.026146,0.14436,-4.832,0,-5.5708,0.4,0.005,0.34838
San_Pilot_S01_3Baseline_SubjData,Baseline,95,431,1,Gen_first,12° Variance,CCW,7.1783,-150,-5.9308,-1.2475,8,11,-0.02377,0.14351,-7.1783,0,-5.5708,0.435,0.005,0.34827
San_Pilot_S01_3Baseline_SubjData,Baseline,96,432,1,Gen_first,12° Variance,CCW,8.3129,-150,-5.9308,-2.3821,8,12,-0.022429,0.1436,-8.3129,0,-5.5708,0.31,0.005,0.45497
San_Pilot_S01_3Baseline_SubjData,Baseline,97,433,1,Gen_first,12° Variance,CCW,4.6315,-120,-2.3795,-2.252,9,1,-0.049448,0.16585,-4.6315,0,-3.5829,0.395,0.195,0.44258
San_Pilot_S01_3Baseline_SubjData,Baseline,98,434,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,2,,,,0,-3.5829,0.64,0.005,0.22375
San_Pilot_S01_3Baseline_SubjData,Baseline,99,435,1,Gen_first,12° Variance,CCW,-1.4664,-120,-2.3795,3.8459,9,3,-0.052745,0.17132,1.4664,0,-3.5829,0.375,0.005,0.35523
San_Pilot_S01_3Baseline_SubjData,Baseline,100,436,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,4,,,,0,-3.5829,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,101,437,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,5,,,,0,-3.5829,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,102,438,1,Gen_first,12° Variance,CCW,5.3247,-120,-2.3795,-2.9452,9,6,-0.049572,0.16487,-5.3247,0,-3.5829,0.35,0.005,0.35282
San_Pilot_S01_3Baseline_SubjData,Baseline,103,439,1,Gen_first,12° Variance,CCW,-0.62602,-120,-2.3795,3.00552,9,7,-0.053662,0.1698,0.62602,0,-3.5829,0.405,0.125,0.36585
San_Pilot_S01_3Baseline_SubjData,Baseline,104,440,1,Gen_first,12° Variance,CCW,7.9265,-120,-2.3795,-5.547,9,8,-0.048357,0.16232,-7.9265,0,-3.5829,0.38,0.005,0.34262
San_Pilot_S01_3Baseline_SubjData,Baseline,105,441,1,Gen_first,12° Variance,CCW,6.0134,-120,-2.3795,-3.6339,9,9,-0.049814,0.16379,-6.0134,0,-3.5829,0.42,0.01,0.38018
San_Pilot_S01_3Baseline_SubjData,Baseline,106,442,1,Gen_first,12° Variance,CCW,6.6154,-120,-2.3795,-4.2359,9,10,-0.048462,0.16399,-6.6154,0,-3.5829,0.415,0.005,0.3211
San_Pilot_S01_3Baseline_SubjData,Baseline,107,443,1,Gen_first,12° Variance,CCW,0.48062,-120,-2.3795,1.89888,9,11,-0.051822,0.1695,-0.48062,0,-3.5829,0.375,0.005,0.36795
San_Pilot_S01_3Baseline_SubjData,Baseline,108,444,1,Gen_first,12° Variance,CCW,3.3465,-120,-2.3795,-0.967,9,12,-0.050249,0.16693,-3.3465,0,-3.5829,0.215,0.87,0.26395
San_Pilot_S01_3Baseline_SubjData,Baseline,109,445,1,Gen_first,12° Variance,CCW,2.864,-90,-4.4568,1.5928,10,1,-0.061574,0.19692,-2.864,0,-4.5833,0.325,0.005,0.38123
San_Pilot_S01_3Baseline_SubjData,Baseline,110,446,1,Gen_first,12° Variance,CCW,1.4287,-90,-4.4568,3.0281,10,2,-0.060724,0.19849,-1.4287,0,-4.5833,0.33,0.005,0.38527
San_Pilot_S01_3Baseline_SubjData,Baseline,111,447,1,Gen_first,12° Variance,CCW,,-90,-4.4568,,10,3,,,,0,-4.5833,0.02,0.005,0.21561
San_Pilot_S01_3Baseline_SubjData,Baseline,112,448,1,Gen_first,12° Variance,CCW,6.8014,-90,-4.4568,-2.3446,10,4,-0.059596,0.19289,-6.8014,0,-4.5833,0.45,0.005,0.30212
San_Pilot_S01_3Baseline_SubjData,Baseline,113,449,1,Gen_first,12° Variance,CCW,,-90,-4.4568,,10,5,,,,0,-4.5833,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,114,450,1,Gen_first,12° Variance,CCW,,-90,-4.4568,,10,6,,,,0,-4.5833,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,115,451,1,Gen_first,12° Variance,CCW,10.028,-90,-4.4568,-5.5712,10,7,-0.060745,0.18926,-10.028,0,-4.5833,0.395,0.055,0.35418
San_Pilot_S01_3Baseline_SubjData,Baseline,116,452,1,Gen_first,12° Variance,CCW,,-90,-4.4568,,10,8,,,,0,-4.5833,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,117,453,1,Gen_first,12° Variance,CCW,,-90,-4.4568,,10,9,,,,0,-4.5833,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,118,454,1,Gen_first,12° Variance,CCW,,-90,-4.4568,,10,10,,,,0,-4.5833,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,119,455,1,Gen_first,12° Variance,CCW,0.17768,-90,-4.4568,4.27912,10,11,-0.060587,0.19981,-0.17768,0,-4.5833,0.22,0.545,0.3301
San_Pilot_S01_3Baseline_SubjData,Baseline,120,456,1,Gen_first,12° Variance,CCW,6.1997,-90,-4.4568,-1.7429,10,12,-0.059976,0.19348,-6.1997,0,-4.5833,0.405,0.025,0.34276
San_Pilot_S01_3Baseline_SubjData,Baseline,121,457,1,Gen_first,12° Variance,CCW,1.0034,-60,-2.2569,1.2535,11,1,-0.052695,0.22921,-1.0034,0,-1.3922,0.36,0.485,0.36943
San_Pilot_S01_3Baseline_SubjData,Baseline,122,458,1,Gen_first,12° Variance,CCW,1.4318,-60,-2.2569,0.8251,11,2,-0.053681,0.22923,-1.4318,0,-1.3922,0.25,0.005,0.52635
San_Pilot_S01_3Baseline_SubjData,Baseline,123,459,1,Gen_first,12° Variance,CCW,2.9381,-60,-2.2569,-0.6812,11,3,-0.053894,0.22753,-2.9381,0,-1.3922,0.38,0.005,0.34247
San_Pilot_S01_3Baseline_SubjData,Baseline,124,460,1,Gen_first,12° Variance,CCW,,-60,-2.2569,,11,4,,,,0,-1.3922,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,125,461,1,Gen_first,12° Variance,CCW,0.41059,-60,-2.2569,1.84631,11,5,-0.052649,0.2299,-0.41059,0,-1.3922,0.47,0.005,0.29567
San_Pilot_S01_3Baseline_SubjData,Baseline,126,462,1,Gen_first,12° Variance,CCW,-3.4353,-60,-2.2569,5.6922,11,6,-0.050183,0.23313,3.4353,0,-1.3922,0,0.81,0.35001
San_Pilot_S01_3Baseline_SubjData,Baseline,127,463,1,Gen_first,12° Variance,CCW,-0.18019,-60,-2.2569,2.43709,11,7,-0.052766,0.23069,0.18019,0,-1.3922,0.37,0.105,0.43729
San_Pilot_S01_3Baseline_SubjData,Baseline,128,464,1,Gen_first,12° Variance,CCW,2.4095,-60,-2.2569,-0.1526,11,8,-0.053466,0.22794,-2.4095,0,-1.3922,0.34,0.005,0.42182
San_Pilot_S01_3Baseline_SubjData,Baseline,129,465,1,Gen_first,12° Variance,CCW,-0.36474,-60,-2.2569,2.62164,11,9,-0.052801,0.23093,0.36474,0,-1.3922,0.46,0.175,0.29786
San_Pilot_S01_3Baseline_SubjData,Baseline,130,466,1,Gen_first,12° Variance,CCW,6.2941,-60,-2.2569,-4.0372,11,10,-0.056201,0.22468,-6.2941,0,-1.3922,0.405,0.005,0.37662
San_Pilot_S01_3Baseline_SubjData,Baseline,131,467,1,Gen_first,12° Variance,CCW,0.70911,-60,-2.2569,1.54779,11,11,-0.053397,0.22995,-0.70911,0,-1.3922,0.215,0.585,0.30489
San_Pilot_S01_3Baseline_SubjData,Baseline,132,468,1,Gen_first,12° Variance,CCW,4.0979,-60,-2.2569,-1.841,11,12,-0.054295,0.22637,-4.0979,0,-1.3922,0.495,0.155,0.27074
San_Pilot_S01_3Baseline_SubjData,Baseline,133,469,1,Gen_first,12° Variance,CCW,6.7566,-30,-3.6588,-3.0978,12,1,-0.036755,0.24921,-6.7566,0,-2.7342,0.42,0.005,0.49274
San_Pilot_S01_3Baseline_SubjData,Baseline,134,470,1,Gen_first,12° Variance,CCW,5.4594,-30,-3.6588,-1.8006,12,2,-0.035533,0.24989,-5.4594,0,-2.7342,0.37,0.01,0.43652
San_Pilot_S01_3Baseline_SubjData,Baseline,135,471,1,Gen_first,12° Variance,CCW,6.8284,-30,-3.6588,-3.1696,12,3,-0.036501,0.24874,-6.8284,0,-2.7342,0.405,0.005,0.3295
San_Pilot_S01_3Baseline_SubjData,Baseline,136,472,1,Gen_first,12° Variance,CCW,-0.15054,-30,-3.6588,3.80934,12,4,-0.02989,0.25209,0.15054,0,-2.7342,0.34,0.005,0.36093
San_Pilot_S01_3Baseline_SubjData,Baseline,137,473,1,Gen_first,12° Variance,CCW,,-30,-3.6588,,12,5,,,,0,-2.7342,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,138,474,1,Gen_first,12° Variance,CCW,-3.6068,-30,-3.6588,7.2656,12,6,-0.027325,0.25506,3.6068,0,-2.7342,0.35,0.005,0.39246
San_Pilot_S01_3Baseline_SubjData,Baseline,139,475,1,Gen_first,12° Variance,CCW,1.1182,-30,-3.6588,2.5406,12,7,-0.031549,0.25226,-1.1182,0,-2.7342,0.345,0.05,0.44262
San_Pilot_S01_3Baseline_SubjData,Baseline,140,476,1,Gen_first,12° Variance,CCW,,-30,-3.6588,,12,8,,,,0,-2.7342,0.63,0.005,0.44104
San_Pilot_S01_3Baseline_SubjData,Baseline,141,477,1,Gen_first,12° Variance,CCW,2.7339,-30,-3.6588,0.9249,12,9,-0.032927,0.25122,-2.7339,0,-2.7342,0.445,0.015,0.34011
San_Pilot_S01_3Baseline_SubjData,Baseline,142,478,1,Gen_first,12° Variance,CCW,,-30,-3.6588,,12,10,,,,0,-2.7342,0,0.005,0
San_Pilot_S01_3Baseline_SubjData,Baseline,143,479,1,Gen_first,12° Variance,CCW,,-30,-3.6588,,12,11,,,,0,-2.7342,0.605,0.005,0.27726
San_Pilot_S01_3Baseline_SubjData,Baseline,144,480,1,Gen_first,12° Variance,CCW,,-30,-3.6588,,12,12,,,,0,-2.7342,0,0.005,0
San_Pilot_S01_4Training_SubjData,Training,1,481,1,Gen_first,12° Variance,CCW,31.3398,0,-1.5338,0.194,1,1,-0.0014459,0.26182,-1.3398,30,26.931,0.365,0.05,0.45867
San_Pilot_S01_4Training_SubjData,Training,2,482,1,Gen_first,12° Variance,CCW,15.6739,0,-1.5338,10.8599,1,2,0.010005,0.26092,9.3261,25,26.931,0.37,0.005,0.37899
San_Pilot_S01_4Training_SubjData,Training,3,483,1,Gen_first,12° Variance,CCW,13.534,0,-1.5338,12.9998,1,3,0.011943,0.25888,11.466,25,26.931,0.435,0.005,0.34683
San_Pilot_S01_4Training_SubjData,Training,4,484,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,4,,,,36,26.931,0.685,0.005,0.29017
San_Pilot_S01_4Training_SubjData,Training,5,485,1,Gen_first,12° Variance,CCW,19.297,0,-1.5338,16.2368,1,5,0.015299,0.2583,14.703,34,26.931,0.425,0.025,0.3322
San_Pilot_S01_4Training_SubjData,Training,6,486,1,Gen_first,12° Variance,CCW,-5.209,0,-1.5338,37.7428,1,6,0.0363,0.24958,36.209,31,26.931,0.48,0.14,0.36835
San_Pilot_S01_4Training_SubjData,Training,7,487,1,Gen_first,12° Variance,CCW,0.327000000000002,0,-1.5338,30.2068,1,7,0.02899,0.25301,28.673,29,26.931,0.54,0.005,0.26672
San_Pilot_S01_4Training_SubjData,Training,8,488,1,Gen_first,12° Variance,CCW,19.549,0,-1.5338,13.9848,1,8,0.013108,0.25937,12.451,32,26.931,0.34,0.005,0.41622
San_Pilot_S01_4Training_SubjData,Training,9,489,1,Gen_first,12° Variance,CCW,2.4,0,-1.5338,31.1338,1,9,0.030129,0.25304,29.6,32,26.931,0.38,0.19,0.42699
San_Pilot_S01_4Training_SubjData,Training,10,490,1,Gen_first,12° Variance,CCW,1.297,0,-1.5338,31.2368,1,10,0.030638,0.25371,29.703,31,26.931,0.45,0.07,0.39864
San_Pilot_S01_4Training_SubjData,Training,11,491,1,Gen_first,12° Variance,CCW,-7.572,0,-1.5338,33.1058,1,11,0.031494,0.25125,31.572,24,26.931,0.51,0.005,0.25629
San_Pilot_S01_4Training_SubjData,Training,12,492,1,Gen_first,12° Variance,CCW,13.921,0,-1.5338,21.6128,1,12,0.020976,0.25738,20.079,34,26.931,0.54,0.005,0.2856
San_Pilot_S01_4Training_SubjData,Training,13,493,1,Gen_first,12° Variance,CCW,-5.474,0,-1.5338,36.0078,1,13,0.034574,0.25035,34.474,29,26.931,0.555,0.005,0.24298
San_Pilot_S01_4Training_SubjData,Training,14,494,1,Gen_first,12° Variance,CCW,2.264,0,-1.5338,25.2698,1,14,0.024183,0.255,23.736,26,26.931,0.545,0.005,0.2464
San_Pilot_S01_4Training_SubjData,Training,15,495,1,Gen_first,12° Variance,CCW,-7.89,0,-1.5338,39.4238,1,15,0.037424,0.24809,37.89,30,26.931,0.6,0.005,0.23593
San_Pilot_S01_4Training_SubjData,Training,16,496,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,16,,,,25,26.931,0.68,0.005,0.2084
San_Pilot_S01_4Training_SubjData,Training,17,497,1,Gen_first,12° Variance,CCW,1.495,0,-1.5338,27.0388,1,17,0.025984,0.25447,25.505,27,26.931,0.505,0.005,0.26958
San_Pilot_S01_4Training_SubjData,Training,18,498,1,Gen_first,12° Variance,CCW,-0.683,0,-1.5338,31.2168,1,18,0.029873,0.25241,29.683,29,26.931,0.58,0.005,0.24829
San_Pilot_S01_4Training_SubjData,Training,19,499,1,Gen_first,12° Variance,CCW,-0.181000000000001,0,-1.5338,29.7148,1,19,0.028753,0.25367,28.181,28,26.931,0.545,0.005,0.24599
San_Pilot_S01_4Training_SubjData,Training,20,500,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,20,,,,23,26.931,0.665,0.005,0.23523
San_Pilot_S01_4Training_SubjData,Training,21,501,1,Gen_first,12° Variance,CCW,-7.41,0,-1.5338,29.9438,1,21,0.029106,0.25381,28.41,21,26.931,0.545,0.185,0.30344
San_Pilot_S01_4Training_SubjData,Training,22,502,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,22,,,,26,26.931,0.68,0.005,0.29345
San_Pilot_S01_4Training_SubjData,Training,23,503,1,Gen_first,12° Variance,CCW,-3.608,0,-1.5338,34.1418,1,23,0.032369,0.2506,32.608,29,26.931,0.55,0.005,0.2519
San_Pilot_S01_4Training_SubjData,Training,24,504,1,Gen_first,12° Variance,CCW,11.154,0,-1.5338,21.3798,1,24,0.020604,0.25709,19.846,31,26.931,0.485,0.005,0.3147
San_Pilot_S01_4Training_SubjData,Training,25,505,1,Gen_first,12° Variance,CCW,-8.484,0,-1.5338,34.0178,1,25,0.032927,0.25172,32.484,24,26.931,0.595,0.005,0.34535
San_Pilot_S01_4Training_SubjData,Training,26,506,1,Gen_first,12° Variance,CCW,12.491,0,-1.5338,20.0428,1,26,0.019361,0.25783,18.509,31,26.931,0.385,0.005,0.43457
San_Pilot_S01_4Training_SubjData,Training,27,507,1,Gen_first,12° Variance,CCW,-4.406,0,-1.5338,31.9398,1,27,0.030455,0.2519,30.406,26,26.931,0.505,0.005,0.35031
San_Pilot_S01_4Training_SubjData,Training,28,508,1,Gen_first,12° Variance,CCW,-3.526,0,-1.5338,38.0598,1,28,0.036302,0.24901,36.526,33,26.931,0.575,0.005,0.3447
San_Pilot_S01_4Training_SubjData,Training,29,509,1,Gen_first,12° Variance,CCW,0.381999999999998,0,-1.5338,37.1518,1,29,0.035679,0.2498,35.618,36,26.931,0.515,0.005,0.34137
San_Pilot_S01_4Training_SubjData,Training,30,510,1,Gen_first,12° Variance,CCW,-26.333,0,-1.5338,51.8668,1,30,0.046685,0.23871,50.333,24,26.931,0.555,0.01,0.30094
San_Pilot_S01_4Training_SubjData,Training,31,511,1,Gen_first,12° Variance,CCW,18.661,0,-1.5338,17.8728,1,31,0.017081,0.25827,16.339,35,26.931,0.51,0.005,0.33865
San_Pilot_S01_4Training_SubjData,Training,32,512,1,Gen_first,12° Variance,CCW,19.1986,0,-1.5338,8.3352,1,32,0.0071066,0.25959,6.8014,26,26.931,0.42,0.005,0.3524
San_Pilot_S01_4Training_SubjData,Training,33,513,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,33,,,,32,26.931,0.605,0.005,0.36115
San_Pilot_S01_4Training_SubjData,Training,34,514,1,Gen_first,12° Variance,CCW,11.621,0,-1.5338,23.9128,1,34,0.023175,0.25628,22.379,34,26.931,0.41,0.005,0.36999
San_Pilot_S01_4Training_SubjData,Training,35,515,1,Gen_first,12° Variance,CCW,9.574,0,-1.5338,25.9598,1,35,0.025116,0.2553,24.426,34,26.931,0.385,0.005,0.37672
San_Pilot_S01_4Training_SubjData,Training,36,516,1,Gen_first,12° Variance,CCW,-13.537,0,-1.5338,48.0708,1,36,0.043904,0.24161,46.537,33,26.931,0.475,0.005,0.36496
San_Pilot_S01_4Training_SubjData,Training,37,517,1,Gen_first,12° Variance,CCW,1.679,0,-1.5338,31.8548,1,37,0.03078,0.25263,30.321,32,26.931,0.305,0.005,0.34127
San_Pilot_S01_4Training_SubjData,Training,38,518,1,Gen_first,12° Variance,CCW,5.673,0,-1.5338,29.8608,1,38,0.029019,0.25383,28.327,34,26.931,0.49,0.005,0.3117
San_Pilot_S01_4Training_SubjData,Training,39,519,1,Gen_first,12° Variance,CCW,-5.712,0,-1.5338,35.2458,1,39,0.033465,0.25016,33.712,28,26.931,0.415,0.005,0.35743
San_Pilot_S01_4Training_SubjData,Training,40,520,1,Gen_first,12° Variance,CCW,3.647,0,-1.5338,27.8868,1,40,0.026867,0.25424,26.353,30,26.931,0.535,0.005,0.30494
San_Pilot_S01_4Training_SubjData,Training,41,521,1,Gen_first,12° Variance,CCW,-2.177,0,-1.5338,25.7108,1,41,0.024677,0.25497,24.177,22,26.931,0.42,0.005,0.30517
San_Pilot_S01_4Training_SubjData,Training,42,522,1,Gen_first,12° Variance,CCW,4.754,0,-1.5338,22.7798,1,42,0.021941,0.25643,21.246,26,26.931,0.49,0.005,0.27098
San_Pilot_S01_4Training_SubjData,Training,43,523,1,Gen_first,12° Variance,CCW,20.733,0,-1.5338,11.8008,1,43,0.010887,0.26011,10.267,31,26.931,0.445,0.045,0.36608
San_Pilot_S01_4Training_SubjData,Training,44,524,1,Gen_first,12° Variance,CCW,-1.453,0,-1.5338,25.9868,1,44,0.025084,0.25516,24.453,23,26.931,0.575,0.005,0.2983
San_Pilot_S01_4Training_SubjData,Training,45,525,1,Gen_first,12° Variance,CCW,1.425,0,-1.5338,29.1088,1,45,0.028225,0.25405,27.575,29,26.931,0.48,0.005,0.33467
San_Pilot_S01_4Training_SubjData,Training,46,526,1,Gen_first,12° Variance,CCW,-5.4,0,-1.5338,38.9338,1,46,0.03712,0.24855,37.4,32,26.931,0.56,0.005,0.27648
San_Pilot_S01_4Training_SubjData,Training,47,527,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,47,,,,29,26.931,0.015,0.005,0.022453
San_Pilot_S01_4Training_SubjData,Training,48,528,1,Gen_first,12° Variance,CCW,15.631,0,-1.5338,19.9028,1,48,0.018922,0.25698,18.369,34,26.931,0.395,0.005,0.3482
San_Pilot_S01_4Training_SubjData,Training,49,529,1,Gen_first,12° Variance,CCW,1.265,0,-1.5338,32.2688,1,49,0.03086,0.2519,30.735,32,26.931,0.43,0.005,0.31962
San_Pilot_S01_4Training_SubjData,Training,50,530,1,Gen_first,12° Variance,CCW,2.84,0,-1.5338,31.6938,1,50,0.030746,0.25291,30.16,33,26.931,0.33,0.005,0.28694
San_Pilot_S01_4Training_SubjData,Training,51,531,1,Gen_first,12° Variance,CCW,5.911,0,-1.5338,33.6228,1,51,0.03205,0.25111,32.089,38,26.931,0.495,0.005,0.30019
San_Pilot_S01_4Training_SubjData,Training,52,532,1,Gen_first,12° Variance,CCW,-3.595,0,-1.5338,40.1288,1,52,0.037963,0.24756,38.595,35,26.931,0.415,0.005,0.32933
San_Pilot_S01_4Training_SubjData,Training,53,533,1,Gen_first,12° Variance,CCW,-11.76,0,-1.5338,39.2938,1,53,0.037263,0.24811,37.76,26,26.931,0.475,0.005,0.31423
San_Pilot_S01_4Training_SubjData,Training,54,534,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,54,,,,29,26.931,0.645,0.005,0.24014
San_Pilot_S01_4Training_SubjData,Training,55,535,1,Gen_first,12° Variance,CCW,-3.776,0,-1.5338,30.3098,1,55,0.029029,0.25286,28.776,25,26.931,0.55,0.005,0.26869
San_Pilot_S01_4Training_SubjData,Training,56,536,1,Gen_first,12° Variance,CCW,0.616,0,-1.5338,29.9178,1,56,0.028705,0.25312,28.384,29,26.931,0.455,0.005,0.2961
San_Pilot_S01_4Training_SubjData,Training,57,537,1,Gen_first,12° Variance,CCW,2.401,0,-1.5338,31.1328,1,57,0.030245,0.25324,29.599,32,26.931,0.335,0.005,0.29389
San_Pilot_S01_4Training_SubjData,Training,58,538,1,Gen_first,12° Variance,CCW,1.343,0,-1.5338,27.1908,1,58,0.02621,0.25457,25.657,27,26.931,0.445,0.005,0.30023
San_Pilot_S01_4Training_SubjData,Training,59,539,1,Gen_first,12° Variance,CCW,6.951,0,-1.5338,23.5828,1,59,0.022683,0.25601,22.049,29,26.931,0.5,0.005,0.27776
San_Pilot_S01_4Training_SubjData,Training,60,540,1,Gen_first,12° Variance,CCW,2.688,0,-1.5338,31.8458,1,60,0.030338,0.25189,30.312,33,26.931,0.465,0.005,0.26163
San_Pilot_S01_4Training_SubjData,Training,61,541,1,Gen_first,12° Variance,CCW,5.174,0,-1.5338,27.3598,1,61,0.026306,0.25435,25.826,31,26.931,0.23,0.005,0.27696
San_Pilot_S01_4Training_SubjData,Training,62,542,1,Gen_first,12° Variance,CCW,-2.852,0,-1.5338,32.3858,1,62,0.030797,0.25156,30.852,28,26.931,0.56,0.005,0.27915
San_Pilot_S01_4Training_SubjData,Training,63,543,1,Gen_first,12° Variance,CCW,6.553,0,-1.5338,23.9808,1,63,0.022966,0.25559,22.447,29,26.931,0.515,0.005,0.26792
San_Pilot_S01_4Training_SubjData,Training,64,544,1,Gen_first,12° Variance,CCW,-6.387,0,-1.5338,32.9208,1,64,0.031298,0.2513,31.387,25,26.931,0.37,0.005,0.2869
San_Pilot_S01_4Training_SubjData,Training,65,545,1,Gen_first,12° Variance,CCW,23.495,0,-1.5338,12.0388,1,65,0.011279,0.26083,10.505,34,26.931,0.415,0.02,0.45912
San_Pilot_S01_4Training_SubjData,Training,66,546,1,Gen_first,12° Variance,CCW,2.206,0,-1.5338,28.3278,1,66,0.027297,0.25405,26.794,29,26.931,0.56,0.005,0.29128
San_Pilot_S01_4Training_SubjData,Training,67,547,1,Gen_first,12° Variance,CCW,-2.759,0,-1.5338,32.2928,1,67,0.031071,0.25221,30.759,28,26.931,0.34,0.005,0.2572
San_Pilot_S01_4Training_SubjData,Training,68,548,1,Gen_first,12° Variance,CCW,-3.42,0,-1.5338,33.9538,1,68,0.032905,0.25181,32.42,29,26.931,0.435,0.005,0.28723
San_Pilot_S01_4Training_SubjData,Training,69,549,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,69,,,,37,26.931,0.675,0.005,0.2452
San_Pilot_S01_4Training_SubjData,Training,70,550,1,Gen_first,12° Variance,CCW,1.57,0,-1.5338,28.9638,1,70,0.028064,0.25407,27.43,29,26.931,0.535,0.005,0.30054
San_Pilot_S01_4Training_SubjData,Training,71,551,1,Gen_first,12° Variance,CCW,7.1,0,-1.5338,26.4338,1,71,0.025332,0.25457,24.9,32,26.931,0.29,0.005,0.28751
San_Pilot_S01_4Training_SubjData,Training,72,552,1,Gen_first,12° Variance,CCW,-6.468,0,-1.5338,36.0018,1,72,0.034295,0.24996,34.468,28,26.931,0.49,0.005,0.30994
San_Pilot_S01_4Training_SubjData,Training,73,553,1,Gen_first,12° Variance,CCW,-3.285,0,-1.5338,33.8188,1,73,0.032439,0.25134,32.285,29,26.931,0.44,0.005,0.26047
San_Pilot_S01_4Training_SubjData,Training,74,554,1,Gen_first,12° Variance,CCW,-1.539,0,-1.5338,25.0728,1,74,0.024113,0.25535,23.539,22,26.931,0.565,0.005,0.30124
San_Pilot_S01_4Training_SubjData,Training,75,555,1,Gen_first,12° Variance,CCW,8.302,0,-1.5338,26.2318,1,75,0.025198,0.25479,24.698,33,26.931,0.48,0.005,0.29829
San_Pilot_S01_4Training_SubjData,Training,76,556,1,Gen_first,12° Variance,CCW,2.817,0,-1.5338,34.7168,1,76,0.033211,0.25078,33.183,36,26.931,0.56,0.13,0.29465
San_Pilot_S01_4Training_SubjData,Training,77,557,1,Gen_first,12° Variance,CCW,-6.419,0,-1.5338,34.9528,1,77,0.033262,0.25041,33.419,27,26.931,0.455,0.005,0.30659
San_Pilot_S01_4Training_SubjData,Training,78,558,1,Gen_first,12° Variance,CCW,-0.316000000000003,0,-1.5338,33.8498,1,78,0.032402,0.25122,32.316,32,26.931,0.6,0.005,0.24418
